lon,lat,country,year
20.654183,5.764845,central_african_republic,2021
20.94482116686868,5.903119929191917,central_african_republic,2021
20.789536818181816,5.551047613636364,central_african_republic,2021
20.50885407692308,5.733479033296702,central_african_republic,2021
21.449933246153847,5.759103093692309,central_african_republic,2021
20.252553107744443,6.239406611109722,central_african_republic,2021
20.05888794117648,5.725703705882354,central_african_republic,2021
19.72200433333333,5.778889100000001,central_african_republic,2021
20.166981319000005,5.7173371247499984,central_african_republic,2021
19.898538388888884,5.828630944444444,central_african_republic,2021
20.14773893858586,4.944034767676766,central_african_republic,2021
20.22133668760331,5.197029107272728,central_african_republic,2021
20.551575360000005,4.976976344957983,central_african_republic,2021
21.214474865,6.2782839684375,central_african_republic,2021
21.47474963555556,6.1890334013888895,central_african_republic,2021
21.06603572941177,6.282738175686275,central_african_republic,2021
